DDH_name,From_m,To_m,JoinID,Sample_length_m,Al_pct,Si_pct,S_pct,K_pct,Ca_pct,Ti_ppm,Mn_ppm,Fe_pct,Cu_ppm,Rb_ppm,Sr_ppm,Major_Unit_Interp
DDH-1,538.2999878,538.4000244,SCC-001538.3538.4,0.100000001,4.379300117,24.40449905,0.466800004,2.871700048,0.453399986,1525,517,2.637200117,244,222,148,Gila Conglomerate
DDH-1,538.4000244,538.5,SCC-001538.4538.5,0.100000001,4.900000095,24.61120033,0.444799989,2.513999939,0.516499996,1645,571,3.072799921,430,207,897,Gila Conglomerate
DDH-1,538.5,538.5999756,SCC-001538.5538.6,0.100000001,6.415699959,28.67860031,0.910099983,2.70449996,0.701399982,1654,694,3.209300041,488,222,1092,Gila Conglomerate
DDH-1,538.5999756,538.7000122,SCC-001538.6538.7,0.100000001,4.775100231,21.7364006,1.501799941,2.596999884,0.720600009,1281,480,2.51699996,405,291,275,Gila Conglomerate
DDH-1,538.7000122,538.7999878,SCC-001538.7538.8,0.100000001,4.469500065,21.23859978,0.802299976,2.430000067,0.529200017,1497,414,2.535399914,226,220,368,Gila Conglomerate
DDH-1,538.7999878,538.9000244,SCC-001538.8538.9,0.100000001,3.79279995,21.79570007,1.048099995,2.205899954,0.57130003,1317,373,2.101000071,154,193,147,Gila Conglomerate
DDH-1,538.9000244,539,SCC-001538.9539,0.100000001,4.378600121,22.63050079,1.187700033,2.572000027,1.199599981,1548,472,2.530299902,192,227,178,Gila Conglomerate
DDH-1,539,539.0999756,SCC-001539539.1,0.100000001,5.371200085,25.02050018,1.494400024,2.698699951,1.317800045,3047,736,4.850200176,277,238,210,Gila Conglomerate
DDH-1,539.0999756,539.2000122,SCC-001539.1539.2,0.100000001,5.072000027,26.89430046,0.754999995,3.480600119,1.06099999,1552,472,2.467799902,149,272,131,Gila Conglomerate
DDH-1,539.2000122,539.2999878,SCC-001539.2539.3,0.100000001,4.800600052,25.02319908,0.502600014,3.082600117,0.988699973,1707,482,2.699599981,117,214,128,Gila Conglomerate
DDH-1,539.2999878,539.4000244,SCC-001539.3539.4,0.100000001,4.86950016,26.62120056,0.342099994,2.833899975,1.149000049,2410,581,3.659600019,223,290,222,Gila Conglomerate
DDH-1,539.4000244,539.5,SCC-001539.4539.5,0.100000001,5.585000038,27.2791996,0.283300012,3.210099936,0.818099976,2422,543,3.608799934,301,187,322,Gila Conglomerate
DDH-1,539.5,539.5999756,SCC-001539.5539.6,0.100000001,6.299399853,29.62969971,0.228100002,3.760900021,0.698400021,2223,489,3.221800089,326,192,511,Gila Conglomerate
DDH-1,539.5999756,539.7000122,SCC-001539.6539.7,0.100000001,5.73939991,29.2567997,0.891799986,3.4526999,0.643299997,1482,434,2.80979991,172,297,218,Gila Conglomerate
DDH-1,539.7000122,539.7999878,SCC-001539.7539.8,0.100000001,5.099100113,27.65519905,1.225999951,3.165400028,0.84829998,1569,486,2.65899992,113,238,134,Gila Conglomerate
DDH-1,539.7999878,539.9000244,SCC-001539.8539.9,0.100000001,4.663599968,27.42340088,1.209699988,3.454900026,0.957799971,1332,427,2.262200117,145,318,174,Gila Conglomerate
DDH-1,539.9000244,540,SCC-001539.9540,0.100000001,4.581099987,26.99570084,1.14470005,3.180999994,0.982200027,1352,398,2.119699955,152,321,175,Gila Conglomerate
DDH-1,540,540.0999756,SCC-001540540.1,0.100000001,4.860199928,28.19330025,1.450399995,4.220799923,0.872500002,1177,402,2.031699896,145,302,115,Gila Conglomerate
DDH-1,540.0999756,540.2000122,SCC-001540.1540.2,0.100000001,4.736800194,26.46369934,0.881299973,3.64989996,0.7755,1460,378,2.021100044,134,264,110,Gila Conglomerate
DDH-1,540.2000122,540.2999878,SCC-001540.2540.3,0.100000001,5.790800095,29.6807003,1.355200052,3.32310009,1.180699944,1982,530,2.734600067,155,267,147,Gila Conglomerate
DDH-1,540.2999878,540.4000244,SCC-001540.3540.4,0.100000001,5.142099857,27.50659943,1.706799984,3.413800001,0.926400006,1484,478,2.640700102,194,310,159,Gila Conglomerate
DDH-1,540.4000244,540.5,SCC-001540.4540.5,0.100000001,5.944600105,27.96559906,0.243399993,3.558599949,0.470299989,1349,426,2.524100065,152,244,100,Gila Conglomerate
DDH-1,540.5,540.5999756,SCC-001540.5540.6,0.100000001,5.73789978,30.4762001,0.288199991,3.681600094,0.541000009,1672,489,2.748500109,173,283,215,Gila Conglomerate
DDH-1,540.5999756,540.7000122,SCC-001540.6540.7,0.100000001,4.906799793,26.7038002,0.958199978,3.634799957,0.629999995,1279,364,1.878900051,104,254,94,Gila Conglomerate
DDH-1,540.7000122,540.7999878,SCC-001540.7540.8,0.100000001,4.919499874,27.95940018,1.380800009,3.568399906,0.964600027,1379,422,2.2348001,129,242,113,Gila Conglomerate
DDH-1,540.7999878,540.9000244,SCC-001540.8540.9,0.100000001,5.472599983,31.86009979,1.529899955,4.109200001,0.882499993,1617,441,2.419500113,136,316,133,Gila Conglomerate
DDH-1,540.9000244,541,SCC-001540.9541,0.100000001,5.468599796,30.98450089,0.826200008,4.069399834,0.589600027,1346,420,2.028000116,117,249,93,Gila Conglomerate
DDH-1,541,541.0999756,SCC-001541541.1,0.100000001,5.270500183,31.88909912,0.55250001,3.925400019,0.550999999,1606,447,2.610300064,95,256,114,Gila Conglomerate
DDH-1,541.0999756,541.2000122,SCC-001541.1541.2,0.100000001,5.468200207,30.67749977,0.699299991,3.846800089,0.560599983,1575,435,2.391000032,137,290,163,Gila Conglomerate
DDH-1,541.4000244,541.5,SCC-001541.4541.5,0.100000001,3.175199986,16.28730011,0.241999999,2.024699926,0.314700007,1140,386,1.767199993,190,271,267,Gila Conglomerate
DDH-1,541.5,541.5999756,SCC-001541.5541.6,0.100000001,6.278900146,30.33239937,0.378300011,3.861700058,0.46509999,1533,381,2.572999954,142,273,157,Gila Conglomerate
DDH-1,541.5999756,541.7000122,SCC-001541.6541.7,0.100000001,3.902400017,25.45059967,0.204699993,3.428100109,0.38350001,1194,347,1.851300001,134,249,90,Gila Conglomerate
DDH-1,541.7999878,541.9000244,SCC-001541.8541.9,0.100000001,5.682799816,33.77019882,0.295700014,4.221099854,0.560400009,1386,563,2.491499901,135,344,129,Gila Conglomerate
DDH-1,541.9000244,542,SCC-001541.9542,0.100000001,4.759900093,25.65730095,0.859899998,3.506500006,0.606599987,1278,422,2.108400106,110,247,108,Gila Conglomerate
DDH-1,542,542.0999756,SCC-001542542.1,0.100000001,5.363500118,30.51980019,0.818000019,3.543400049,0.594299972,1309,416,2.254600048,119,240,83,Gila Conglomerate
DDH-1,542.2000122,542.2999878,SCC-001542.2542.3,0.100000001,4.679500103,24.7942009,0.453999996,3.078500032,0.518400013,1202,318,1.769299984,116,223,99,Gila Conglomerate
DDH-1,542.2999878,542.4000244,SCC-001542.3542.4,0.100000001,4.780900002,26.98340034,0.601000011,3.476900101,0.402500004,1177,419,2.270100117,186,291,91,Gila Conglomerate
DDH-1,542.4000244,542.5,SCC-001542.4542.5,0.100000001,3.382200003,19.61800003,0.32280001,2.553600073,0.306400001,923,376,1.863999963,114,241,63,Gila Conglomerate
DDH-1,542.5,542.5999756,SCC-001542.5542.6,0.100000001,4.752299786,23.33860016,0.749800026,3.040299892,0.510100007,1392,424,2.720700026,223,226,83,Gila Conglomerate
DDH-1,543,543.0999756,SCC-001543543.1,0.100000001,7.351399899,31.7064991,0.218099996,4.37349987,0.373199999,2761,846,5.133100033,364,214,128,Gila Conglomerate
DDH-1,543.2000122,543.2999878,SCC-001543.2543.3,0.100000001,7.309999943,31.66650009,0.1611,4.441699982,0.324499995,2685,818,5.204800129,686,318,180,Gila Conglomerate
DDH-1,543.2999878,543.4000244,SCC-001543.3543.4,0.100000001,6.562300205,31.24580002,0.422199994,4.13409996,0.354600012,2173,681,3.963799953,314,231,89,Gila Conglomerate
DDH-1,543.5999756,543.7000122,SCC-001543.6543.7,0.100000001,4.254399776,27.10519981,0.266900003,3.529700041,0.239199996,1525,452,2.680000067,320,214,133,Gila Conglomerate
DDH-1,543.7000122,543.7999878,SCC-001543.7543.8,0.100000001,5.332300186,24.12579918,0.074299999,2.389699936,0.370799989,1517,337,2.332299948,136,77,367,Gila Conglomerate
DDH-1,544.2000122,544.2999878,SCC-001544.2544.3,0.100000001,5.120500088,21.54770088,0.500999987,3.79369998,0.338200003,1818,568,4.122499943,833,274,141,Gila Conglomerate
DDH-1,544.2999878,544.4000244,SCC-001544.3544.4,0.100000001,5.638000011,24.62619972,1.011199951,3.733599901,0.451099992,1961,456,3.787699938,691,242,117,Gila Conglomerate
DDH-1,545,545.0999756,SCC-001545545.1,0.100000001,3.663800001,23.37949944,0.173299998,4.098999977,0.130099997,1430,391,2.640500069,608,161,88,Gila Conglomerate
DDH-1,545.0999756,545.2000122,SCC-001545.1545.2,0.100000001,6.004799843,28.02860069,0.353899986,4.461599827,0.287800014,2059,544,4.441299915,986,226,113,Gila Conglomerate
DDH-1,545.2000122,545.2999878,SCC-001545.2545.3,0.100000001,6.577700138,30.02739906,0.265100002,4.532000065,0.254299998,1995,541,4.555399895,1194,235,114,Gila Conglomerate
DDH-1,545.4000244,545.5,SCC-001545.4545.5,0.100000001,5.761700153,29.56940079,0.302899987,3.405999899,0.363599986,2342,503,3.939899921,654,200,158,Gila Conglomerate
DDH-1,545.5,545.5999756,SCC-001545.5545.6,0.100000001,5.389100075,23.8321991,0.441399992,4.042200089,0.296000004,1851,513,4.632500172,1219,320,186,Gila Conglomerate
DDH-1,546.2000122,546.2999878,SCC-001546.2546.3,0.100000001,7.581399918,37.96870041,0.065300003,4.048600197,0.184799999,1365,1601,2.713200092,8986,198,280,Gila Conglomerate
DDH-1,546.5,546.5999756,SCC-001546.5546.6,0.100000001,6.192800045,26.71509933,0.217700005,3.311800003,0.219099998,1618,743,3.589900017,981,156,203,Gila Conglomerate
DDH-1,546.5999756,546.7000122,SCC-001546.6546.7,0.100000001,4.348199844,18.67810059,0.723200023,3.413700104,0.358399987,1496,321,3.198400021,1033,219,190,Gila Conglomerate
DDH-1,546.7000122,546.7999878,SCC-001546.7546.8,0.100000001,5.676499844,25.58359909,0.744400024,4.058599949,0.39289999,2024,558,4.690599918,1365,249,136,Gila Conglomerate
DDH-1,546.7999878,546.9000244,SCC-001546.8546.9,0.100000001,4.781700134,22.98520088,0.587599993,3.91230011,0.281699985,1439,496,3.907900095,1022,189,104,Gila Conglomerate
DDH-1,546.9000244,547,SCC-001546.9547,0.100000001,4.71999979,19.86630058,0.532700002,3.346100092,0.323700011,1508,363,3.485100031,893,199,97,Gila Conglomerate
DDH-1,547.0999756,547.2000122,SCC-001547.1547.2,0.100000001,5.80369997,29.92180061,0.810000002,4.620299816,0.356400013,1849,440,3.824300051,732,235,119,Gila Conglomerate
DDH-1,547.2999878,547.4000244,SCC-001547.3547.4,0.100000001,6.365200043,29.44720078,0.115000002,2.635099888,0.462099999,1589,301,2.443200111,278,108,498,Gila Conglomerate
DDH-1,547.4000244,547.5,SCC-001547.4547.5,0.100000001,7.122600079,30.29380035,0.106600001,3.59100008,0.425399989,3013,431,3.810600042,651,195,430,Gila Conglomerate
DDH-1,548.0999756,548.2000122,SCC-001548.1548.2,0.100000001,7.113200188,30.97920036,0.2667,4.741000175,0.347900003,2316,717,4.40350008,970,330,213,Gila Conglomerate
DDH-1,548.2000122,548.2999878,SCC-001548.2548.3,0.100000001,5.135000229,23.08270073,0.328999996,2.240999937,0.300799996,1391,355,2.716399908,760,179,398,Gila Conglomerate
DDH-1,548.2999878,548.4000244,SCC-001548.3548.4,0.100000001,2.822400093,24.81509972,0.211600006,3.374300003,0.248600006,1704,379,3.104599953,606,161,306,Gila Conglomerate
DDH-1,548.9000244,549,SCC-001548.9549,0.100000001,5.461100101,25.57080078,0.170300007,3.635999918,0.208000004,1518,320,3.309299946,453,167,94,Gila Conglomerate
DDH-1,549,549.0999756,SCC-001549549.1,0.100000001,6.50579977,28.4260006,0.693000019,3.826299906,0.377299994,2000,462,4.617499828,814,207,136,Gila Conglomerate
DDH-1,549.0999756,549.2000122,SCC-001549.1549.2,0.100000001,6.530200005,31.49110031,0.196400002,4.857500076,0.252499998,1898,359,3.809700012,748,255,124,Gila Conglomerate
DDH-1,549.4000244,549.5,SCC-001549.4549.5,0.100000001,4.774600029,22.65169907,0.323100001,3.079900026,0.271899998,1344,422,3.012900114,481,177,193,Gila Conglomerate
DDH-1,549.5,549.5999756,SCC-001549.5549.6,0.100000001,7.075300217,31.41810036,0.537400007,4.769800186,0.272599995,1957,467,3.798700094,673,233,111,Gila Conglomerate
DDH-1,549.5999756,549.7000122,SCC-001549.6549.7,0.100000001,5.204800129,25.56819916,0.297100008,3.204600096,0.362399995,1269,458,2.605000019,445,166,332,Gila Conglomerate
DDH-1,549.7000122,549.7999878,SCC-001549.7549.8,0.100000001,6.57159996,28.7935009,0.432200015,4.13710022,0.255699992,1711,278,2.496000051,422,207,158,Gila Conglomerate
DDH-1,549.7999878,549.9000244,SCC-001549.8549.9,0.100000001,4.724999905,23.75079918,0.865100026,3.27850008,0.308899999,1572,415,2.955499887,412,276,149,Gila Conglomerate
DDH-1,549.9000244,550,SCC-001549.9550,0.100000001,4.43380022,29.3022995,0.225799993,4.314099789,0.335399985,2806,577,5.568900108,706,260,330,Gila Conglomerate
DDH-1,550.0999756,550.2000122,SCC-001550.1550.2,0.100000001,5.248899937,23.81229973,0.360799998,3.697599888,0.292899996,1804,345,3.315000057,919,338,201,Gila Conglomerate
DDH-1,550.2000122,550.2999878,SCC-001550.2550.3,0.100000001,6.840799809,30.63699913,0.591899991,4.236199856,0.333700001,2150,459,4.554900169,875,222,123,Gila Conglomerate
DDH-1,551,551.0999756,SCC-001551551.1,0.100000001,7.041900158,29.03770065,0.514599979,4.269599915,0.275999993,1769,438,3.933300018,741,270,132,Gila Conglomerate
DDH-1,551.2000122,551.2999878,SCC-001551.2551.3,0.100000001,5.929100037,29.50460052,0.100199997,4.183199883,0.158299997,1844,575,3.592000008,1109,249,70,Gila Conglomerate
DDH-1,551.2999878,551.4000244,SCC-001551.3551.4,0.100000001,7.847899914,28.05190086,0.074500002,3.478199959,0.351200014,4287,620,6.750699997,1766,227,149,Gila Conglomerate
DDH-1,551.4000244,551.5,SCC-001551.4551.5,0.100000001,5.28579998,20.22459984,0.399899989,2.40989995,0.331999987,2775,361,4.502500057,1165,155,133,Gila Conglomerate
DDH-1,551.5,551.5999756,SCC-001551.5551.6,0.100000001,5.939099789,23.05540085,0.581399977,2.682699919,0.40079999,3698,434,6.247300148,1711,227,162,Gila Conglomerate
DDH-1,551.7000122,551.7999878,SCC-001551.7551.8,0.100000001,5.807799816,22.17760086,0.1008,3.014899969,0.300099999,3494,443,6.58190012,1417,182,100,Gila Conglomerate
DDH-1,552,552.0999756,SCC-001552552.1,0.100000001,5.413099766,19.61359978,0.151899993,2.401499987,0.301999986,4320,580,6.133399963,2022,154,124,Gila Conglomerate
DDH-1,552.2000122,552.2999878,SCC-001552.2552.3,0.100000001,5.870399952,20.84469986,0.086599998,2.312799931,0.335700005,4197,498,5.877200127,1765,185,145,Gila Conglomerate
DDH-1,552.2999878,552.4000244,SCC-001552.3552.4,0.100000001,3.66050005,12.93659973,0.229399994,1.412299991,0.245499998,3092,265,3.925600052,869,140,108,Gila Conglomerate
DDH-1,552.9000244,553,SCC-001552.9553,0.100000001,6.641200066,28.50250053,0.469999999,3.462899923,0.37349999,3424,379,5.368700027,741,202,69,Basal Conglomerate
DDH-1,553,553.0999756,SCC-001553553.1,0.100000001,6.406799793,24.27729988,0.244000003,2.890300035,0.225799993,2347,279,4.250199795,540,188,57,Basal Conglomerate
DDH-1,553.0999756,553.2000122,SCC-001553.1553.2,0.100000001,5.31430006,22.42519951,0.527199984,2.989300013,0.314599991,2137,281,4.25369978,693,234,60,Basal Conglomerate
DDH-1,553.5,553.5999756,SCC-001553.5553.6,0.100000001,6.262199879,34.72700119,0.082900003,4.843999863,0.153300002,1323,81,1.138000011,205,261,80,Basal Conglomerate
DDH-1,553.7999878,553.9000244,SCC-001553.8553.9,0.100000001,4.356200218,22.62210083,0.434199989,2.422800064,0.360500008,2123,219,3.948600054,615,148,88,Basal Conglomerate
DDH-1,553.9000244,554,SCC-001553.9554,0.100000001,5.334499836,22.73590088,0.710300028,2.799499989,0.376199991,2496,242,5.507500172,553,120,56,Basal Conglomerate
DDH-1,554.0999756,554.2000122,SCC-001554.1554.2,0.100000001,4.676599979,22.09110069,0.307799995,3.306900024,0.297500014,2598,159,5.152999878,789,260,100,Basal Conglomerate
DDH-1,554.2000122,554.2999878,SCC-001554.2554.3,0.100000001,5.836599827,26.66379929,0.583000004,3.124799967,0.427700013,3004,293,6.695099831,830,219,78,Basal Conglomerate
DDH-1,554.4000244,554.5,SCC-001554.4554.5,0.100000001,6.128099918,26.81570053,0.867399991,3.088500023,0.350699991,1601,193,4.671500206,319,139,38,Basal Conglomerate
DDH-1,554.7000122,554.7999878,SCC-001554.7554.8,0.100000001,4.902999878,22.48469925,0.819400012,2.430599928,0.426899999,2443,367,6.334199905,796,162,73,Basal Conglomerate
DDH-1,555.2999878,555.4000244,SCC-001555.3555.4,0.100000001,6.543900013,27.41230011,0.396400005,2.917599916,0.351599991,3378,213,5.99090004,903,165,72,Basal Conglomerate
DDH-1,555.4000244,555.5,SCC-001555.4555.5,0.100000001,6.055799961,30.59519958,0.329699993,3.362400055,0.223800004,1979,203,4.504399776,346,149,47,Basal Conglomerate
DDH-1,555.5,555.5999756,SCC-001555.5555.6,0.100000001,6.897299767,31.28039932,0.835399985,4.359200001,0.266299993,1720,180,5.936999798,772,241,58,Basal Conglomerate
DDH-1,556.2999878,556.4000244,SCC-001556.3556.4,0.100000001,5.653100014,24.86429977,0.324900001,4.331500053,0.139200002,1340,219,3.398600101,574,181,34,Basal Conglomerate
DDH-1,556.5,556.5999756,SCC-001556.5556.6,0.100000001,4.5625,22.24360085,1.272400022,3.387799978,0.456200004,1333,238,4.576900005,678,243,64,Basal Conglomerate
DDH-1,556.7000122,556.7999878,SCC-001556.7556.8,0.100000001,5.66629982,29.01250076,0.709999979,4.097499847,0.331499994,1560,215,3.032799959,500,231,70,Basal Conglomerate
DDH-1,556.9000244,557,SCC-001556.9557,0.100000001,7.098800182,27.06410027,0.894999981,3.270200014,0.392399997,1688,206,5.340400219,624,167,36,Basal Conglomerate
DDH-1,558,558.0999756,SCC-001558558.1,0.100000001,6.314499855,35.14239883,0.223100007,2.463399887,0.375200003,3785,204,6.644499779,1525,124,94,Basal Conglomerate
DDH-1,558.0999756,558.2000122,SCC-001558.1558.2,0.100000001,5.447899818,24.62520027,0.135299996,2.336100101,0.2465,3267,102,4.802700043,1271,140,79,Basal Conglomerate
DDH-1,558.2999878,558.4000244,SCC-001558.3558.4,0.100000001,6.14440012,31.74909973,0.537100017,3.098599911,0.290199995,2219,134,3.243000031,730,175,63,Basal Conglomerate
DDH-1,558.5,558.5999756,SCC-001558.5558.6,0.100000001,5.842899799,28.02829933,0.690599978,4.316599846,0.257200003,1212,185,3.161299944,434,167,36,Basal Conglomerate
DDH-1,558.7000122,558.7999878,SCC-001558.7558.8,0.100000001,5.708799839,29.09860039,0.883300006,3.23210001,0.434899986,2999,241,5.552599907,873,147,68,Basal Conglomerate
DDH-1,558.7999878,558.9000244,SCC-001558.8558.9,0.100000001,6.746399879,29.86580086,0.939300001,4.51940012,0.400900006,3171,174,4.356800079,947,229,58,Basal Conglomerate
DDH-1,558.9000244,559,SCC-001558.9559,0.100000001,6.088099957,26.27599907,0.226699993,3.663100004,0.310499996,4542,187,5.486999989,1379,155,61,Basal Conglomerate
DDH-1,559,559.0999756,SCC-001559559.1,0.100000001,4.591199875,26.94510078,0.311800003,3.021100044,0.303799987,2630,211,4.489099979,1013,158,48,Basal Conglomerate
DDH-1,559.0999756,559.2000122,SCC-001559.1559.2,0.100000001,6.326300144,33.18009949,0.738399982,5.820000172,0.338699996,1629,144,2.848999977,440,208,46,Basal Conglomerate
DDH-1,559.2000122,559.2999878,SCC-001559.2559.3,0.100000001,4.594099998,20.36739922,1.064299941,3.308300018,0.337599993,1283,137,2.718400002,581,182,48,Basal Conglomerate
DDH-1,559.5,559.5999756,SCC-001559.5559.6,0.100000001,5.097599983,27.13150024,1.457499981,5.266799927,0.653100014,950,130,2.561100006,433,317,59,Basal Conglomerate
DDH-1,559.5999756,559.7000122,SCC-001559.6559.7,0.100000001,5.497799873,29.87680054,1.735000014,5.654600143,0.646700025,990,106,2.127300024,349,308,68,Basal Conglomerate
DDH-1,559.9000244,560,SCC-001559.9560,0.100000001,6.304699898,22.62929916,1.274999976,3.483299971,0.502200007,1995,275,5.967700005,1361,193,80,Basal Conglomerate
DDH-1,560.0999756,560.2000122,SCC-001560.1560.2,0.100000001,7.952499866,27.39220047,1.084800005,4.708199978,0.457800001,2131,139,4.487699986,658,215,60,Basal Conglomerate
DDH-1,560.2000122,560.2999878,SCC-001560.2560.3,0.100000001,5.219500065,28.47109985,1.363100052,3.46449995,0.441799998,1869,150,4.227900028,818,142,78,Basal Conglomerate
DDH-1,560.5,560.5999756,SCC-001560.5560.6,0.100000001,4.525400162,19.57780075,1.12440002,3.225800037,0.351500005,1398,135,3.254699945,1010,247,84,Basal Conglomerate
